stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
7113004,,"No.3351 Huon Hwy",, -43.086841, 147.013250,,,0,,2
7113005,,"No.3316 Huon Hwy",, -43.084201, 147.014604,,,0,,2
7113006,,"No.3444 Huon Hwy",, -43.093511, 147.007884,,,0,,2
7116001,,"Geeveston Bus Station, Honeywood Ln",, -43.163395, 146.926417,,,0,,2
7116002,,"Huon Hwy Opp Post Office",, -43.155578, 146.963701,,,0,,2
7116003,,"Huon Hwy Opp Castle Forbes Bay Rd",, -43.132915, 146.976741,,,0,,2
7116004,,"Huon Hwy Opp Crowthers Rd",, -43.139441, 146.971781,,,0,,2
7116005,,"Huon Hwy Opp. Kent St",, -43.165226, 146.931553,,,0,,2
7116006,,"Port Huon Sports Centre, Huon Hwy",, -43.155749, 146.959069,,,0,,2
7116007,,"No.4474 Huon Hwy",, -43.155614, 146.964454,,,0,,2
7116008,,"Huon Hwy / Castle Forbes Rd",, -43.132350, 146.976743,,,0,,2
7116009,,"Huon Hwy / Crowthers Rd",, -43.139343, 146.971642,,,0,,2
7116010,,"Huon Rd Opp Kent St",, -43.165534, 146.931645,,,0,,2
7116011,,"Huon Hwy Opp. Port Huon Sports Centre",, -43.155829, 146.957821,,,0,,2
7116012,,"Huon Hwy / Esperence Coast Rd",, -43.217775, 146.990076,,,0,,2
7116013,,"Huon Hwy Opp Kermandie River Rd",, -43.172156, 146.924014,,,0,,2
7116014,,"Huon Hwy / Kermandie Rd",, -43.172127, 146.923855,,,0,,2
7116015,,"Huon Hwy (Near Bridge)",, -43.219234, 146.989000,,,0,,2
7117001,,"No.6969 Huon Hwy (Outside Dover Hardware)",, -43.312382, 147.015457,,,0,,2
7117019,,"Huon Highway Dover",, -43.312544, 147.015635,,,0,,2
7120001,,"High St, Corner Of Church St",, -42.300460, 147.370670,,,0,,2
7120002,,"Oatlands PO northbound",, -42.300300, 147.370565,,,0,,2
7120003,,"Corner Lowes St & Butler St (Turning Circle)",, -42.141807, 147.419837,,,0,,2
7140001,,"No.1042 Lyell Hwy",, -42.773624, 147.121407,,,0,,2
7140002,,"Lyell Hwy Opposite Molesworth Rd",, -42.781658, 147.108337,,,0,,2
7140003,,"No.1278 Lyell Hwy",, -42.784083, 147.099176,,,0,,2
7140004,,"Lyell Hwy Outside Millbrook Rise",, -42.783025, 147.080214,,,0,,2
7140005,,"No.49 Hobart Rd (Lyell Hwy)",, -42.780743, 147.074734,,,0,,2
7140006,,"Hobart Rd (Lyell Hwy) Outside Tynwald Park",, -42.777830, 147.070521,,,0,,2
7140007,,"New Norfolk Central, Pioneer Ave Car Park",, -42.780216, 147.062742,,,0,,2
7140008,,"No.42 George St",, -42.782897, 147.062379,,,0,,2
7140009,,"No.2 Blair St (Past Roundabout)",, -42.780647, 147.057800,,,0,,2
7140010,,"Benjamin Tce Opp. Phillips Ave",, -42.772847, 147.043948,,,0,,2
7140011,,"No.89 Benjamin Tce",, -42.769472, 147.042085,,,0,,2
7140012,,"Britten St, Cnr Back River Rd",, -42.769534, 147.046483,,,0,,2
7140013,,"No.245 Back River Rd",, -42.770926, 147.047571,,,0,,2
7140014,,"No.16 Southview Crescent",, -42.773022, 147.050470,,,0,,2
7140015,,"No.32 North Crescent",, -42.772149, 147.054545,,,0,,2
7140016,,"No.74 North Crescent",, -42.770693, 147.058899,,,0,,2
7140018,,"No.55 Derwent Terrace",, -42.774039, 147.059816,,,0,,2
7140019,,"Third Ave Before Rocks Rd",, -42.775725, 147.060078,,,0,,2
7140020,,"Rocks Rd outside Toll House Park",, -42.777461, 147.056748,,,0,,2
7140021,,"No.1041 Lyell Hwy",, -42.773839, 147.121750,,,0,,2
7140022,,"Lyell Hwy, Cnr Molesworth Rd",, -42.782393, 147.108001,,,0,,2
7140023,,"No.1267 Lyell Hwy",, -42.784434, 147.099870,,,0,,2
7140024,,"Lyell Hwy, Cnr Glebe Rd",, -42.783129, 147.078532,,,0,,2
7140025,,"Opp. No.53 Hobart Rd (Lyell Hwy)",, -42.780617, 147.074198,,,0,,2
7140026,,"Hobart Rd (Lyell Hwy) Opposite Tynwald Park",, -42.778066, 147.070406,,,0,,2
7140027,,"Arthur Square, Pioneer Ave",, -42.779156, 147.065201,,,0,,2
7140028,,"George St Outside Willow Court",, -42.783050, 147.062470,,,0,,2
7140029,,"No.5 Blair St (Before Roundabout)",, -42.780755, 147.057706,,,0,,2
7140030,,"Back River Rd Outside Fire Station",, -42.775790, 147.053142,,,0,,2
7140031,,"Blair St Outside High School",, -42.786976, 147.061640,,,0,,2
7140032,,"No.13 Sixth Ave",, -42.772935, 147.062360,,,0,,2
7150001,,"Huon Hwy / Sandfly Rd",, -42.982921, 147.197321,,,0,,2
7150002,,"Huon Hwy / Sandfly Rd",, -42.982778, 147.196424,,,0,,2
7150004,,"Channel Hwy Gordon",, -43.261364, 147.241236,,,0,,2
7150005,,"Channel Hwy/Nicholls Rivulet Rd",, -43.106227, 147.245054,,,0,,2
7150006,,"Channel Hwy/Nicholls Rivulet Rd",, -43.106268, 147.244545,,,0,,2
7155001,,"Kettering Cemetery, Channel Hwy",, -43.120665, 147.245793,,,0,,2
7155002,,"Kettering Ferry Terminal, Ferry Rd",, -43.127616, 147.255694,,,0,,2
7155004,,"Channel Hwy cnr Oxleys Rd",, -43.128731, 147.246774,,,0,,2
7155005,,"Channel Hwy opp. Kettering Cemetery",, -43.120457, 147.246013,,,0,,2
7155006,,"Channel Hwy opp. Kettering P.O",, -43.123370, 147.245441,,,0,,2
7155007,,"Channel Hwy/Bloomsbury Ln",, -43.112961, 147.243350,,,0,,2
7155008,,"Channel Hwy/Doughboy Dr",, -43.112892, 147.244075,,,0,,2
7155009,,"Channel Hwy/Oxleys Rd",, -43.128696, 147.247085,,,0,,2
7155010,,"Channel Hwy/Whittons Rd",, -43.138993, 147.244844,,,0,,2
7155011,,"Channel Hwy/Whittons Rd",, -43.138997, 147.244553,,,0,,2
7155012,,"No.2962 Channel Hwy (opp. Oval)",, -43.125037, 147.246033,,,0,,2
7162001,,"Channel Hwy cnr Thomas Rd",, -43.165688, 147.238575,,,0,,2
7162002,,"Channel Hwy outside Woodbridge Store",, -43.160202, 147.238471,,,0,,2
7162003,,"Channel Hwy/Gumpits Rd",, -43.177142, 147.236728,,,0,,2
7162004,,"Channel Hwy/Gumpits Rd",, -43.176808, 147.236205,,,0,,2
7162005,,"Channel Hwy/Woodbridge Hill Rd",, -43.160033, 147.239024,,,0,,2
7162006,,"No.3311 Channel Hwy (opp. Clear Creek Rd)",, -43.149168, 147.240117,,,0,,2
7162007,,"No.3318 Channel Hwy (cnr Clear Creek Rd)",, -43.149449, 147.239700,,,0,,2
7162008,,"No.3575 Channel Hwy",, -43.168068, 147.243894,,,0,,2
7162009,,"Opp.No.3472 Channel Hwy",, -43.162507, 147.238364,,,0,,2
7162010,,"opp.No.3575 Channel Hwy",, -43.168055, 147.243587,,,0,,2
7163001,,"Channel Hwy/Fleurtys Ln",, -43.192040, 147.246550,,,0,,2
7163002,,"Channel Hwy/Fleurtys Ln",, -43.192011, 147.247578,,,0,,2
7163003,,"Channel Hwy/Millers Rd",, -43.218115, 147.254698,,,0,,2
7163004,,"Channel Hwy/Millers Rd",, -43.217831, 147.254829,,,0,,2
7163005,,"Channel Hwy/Slab Rd",, -43.219358, 147.255004,,,0,,2
7163006,,"Channel Hwy/Slab Rd",, -43.219404, 147.255376,,,0,,2
7163007,,"No.4409 Channel Hwy (cnr Beach Rd)",, -43.232420, 147.253476,,,0,,2
7170001,,"No.634 Richmond Rd",, -42.803635, 147.422688,,,0,,2
7170002,,"Cambridge Rd Cnr Richmond Rd",, -42.836641, 147.440731,,,0,,2
7170003,,"Richmond Rd Near Kadina Rd",, -42.832336, 147.443956,,,0,,2
7170004,,"opp.No.825 Cambridge Rd (Lazy Acres)",, -42.840014, 147.423515,,,0,,2
7170005,,"Cambridge Rd (near Ayres Crt)",, -42.838513, 147.428323,,,0,,2
7170006,,"Cambridge Rd/Camrise Dr Out",, -42.837989, 147.438507,,,0,,2
7170007,,"No.817 Cambridge Rd",, -42.840414, 147.423324,,,0,,2
7170008,,"No.849 Cambridge Rd",, -42.838946, 147.426912,,,0,,2
7170009,,"No.701 Richmond Rd (Cambridge Farm)",, -42.803504, 147.422969,,,0,,2
7170010,,"Barilla (Cambridge) Caravan Park, Richmond Rd",, -42.832295, 147.444187,,,0,,2
7170011,,"Richmond Rd / Cambridge Rd",, -42.836493, 147.441139,,,0,,2
7170012,,"Cambridge Rd cnr Camrise Dr",, -42.838411, 147.438023,,,0,,2
7170013,,"Bungana Way outside Entura",, -42.833292, 147.473664,,,0,,2
7170014,,"Bungana Way opposite Cambridge Park",, -42.832228, 147.466404,,,0,,2
7170015,,"Bungana Way outside Cambridge Centre",, -42.832317, 147.466431,,,0,,2
7170016,,"Cambridge Village outside Cambridge Primary",, -42.836678, 147.441755,,,0,,2
7170017,,"No.1066 Cambridge Rd",, -42.834808, 147.449933,,,0,,2
7170018,,"Kennedy Dr Opp. Stanton Place",, -42.831639, 147.463530,,,0,,2
7170019,,"Opp. No.14-18 Kennedy Dr",, -42.832761, 147.459086,,,0,,2
7170020,,"Bungana Way opposite Entura",, -42.833200, 147.474247,,,0,,2
7170021,,"Cambridge Village opp. Cambridge Primary",, -42.836810, 147.441764,,,0,,2
7170022,,"No.1063 Cambridge Rd",, -42.834955, 147.449979,,,0,,2
7170023,,"No.68-84 Kennedy Drive",, -42.831747, 147.463449,,,0,,2
7170024,,"No.8-20 Kennedy Drive",, -42.832967, 147.458687,,,0,,2
7170025,,"Estate Dr cnr International Cl",, -42.853928, 147.487647,,,0,,2
7170026,,"Estate Drive cnr Baileys Lane",, -42.858356, 147.491314,,,0,,2
7170027,,"No.1 Lewis Ave",, -42.861546, 147.505466,,,0,,2
7170028,,"Acton Drive (near Acton Rd)",, -42.858887, 147.474940,,,0,,2
7170029,,"Acton Rd (near Gray Ct)",, -42.850023, 147.475941,,,0,,2
7170030,,"Acton Rd near Axiom Way",, -42.883943, 147.482766,,,0,,2
7170031,,"Acton Rd near Lynrowan Dr",, -42.844159, 147.474973,,,0,,2
7170032,,"Acton Rd near Shelomith Dr",, -42.842991, 147.473782,,,0,,2
7170033,,"Acton Rd near Tepco Pl",, -42.879022, 147.482023,,,0,,2
7170034,,"Acton Rd near Tiwi Crt",, -42.874898, 147.483034,,,0,,2
7170035,,"Cambridge Rd / Grahams Rd",, -42.852098, 147.421253,,,0,,2
7170036,,"No.29 Woodhurst Rd",, -42.856861, 147.503661,,,0,,2
7170037,,"No.299 Acton Drive",, -42.872985, 147.478027,,,0,,2
7170038,,"No.2A Lewis Ave",, -42.861472, 147.505006,,,0,,2
7170039,,"No.320 Acton Drive (near Berwick Cl)",, -42.873273, 147.477900,,,0,,2
7170040,,"No.4 Estate Dr",, -42.858291, 147.491558,,,0,,2
7170041,,"No.43 Lewis Ave",, -42.859028, 147.501422,,,0,,2
7170042,,"No.119 Acton Dr",, -42.865241, 147.469934,,,0,,2
7170043,,"No.1191 Acton Rd (near Cilwen Rd)",, -42.837457, 147.463597,,,0,,2
7170044,,"No.1236 Acton Rd (near Cilwen Rd)",, -42.837756, 147.463621,,,0,,2
7170045,,"No.128 Acton Dr",, -42.865212, 147.469701,,,0,,2
7170046,,"No.128 Axiom Way",, -42.876731, 147.490583,,,0,,2
7170047,,"No.129 Axiom Way",, -42.877271, 147.490238,,,0,,2
7170048,,"No.13 Acton Dr",, -42.860049, 147.473639,,,0,,2
7170049,,"No.13 Estate Dr",, -42.853788, 147.487178,,,0,,2
7170050,,"No.137 Seven Mile Beach Rd",, -42.862212, 147.492347,,,0,,2
7170051,,"No.159 Acton Drive",, -42.867970, 147.470394,,,0,,2
7170052,,"No.16 Seven Mile Beach Rd",, -42.862867, 147.501144,,,0,,2
7170053,,"No.17 Seven Mile Beach Rd",, -42.862739, 147.501387,,,0,,2
7170054,,"No.173 Seven Mile Beach Rd",, -42.864984, 147.489654,,,0,,2
7170055,,"No.19 Roches Beach Rd",, -42.888399, 147.484058,,,0,,2
7170056,,"No.192 Axiom Way",, -42.871181, 147.491175,,,0,,2
7170057,,"No.193 Axiom Way",, -42.871054, 147.490659,,,0,,2
7170058,,"No.199 Seven Mile Beach Rd",, -42.866717, 147.487913,,,0,,2
7170059,,"No.2 Sunways Ave",, -42.858388, 147.507565,,,0,,2
7170060,,"No.20 Surf Rd",, -42.859644, 147.506655,,,0,,2
7170061,,"No.201 Acton Drive",, -42.870703, 147.472530,,,0,,2
7170062,,"No.212 Acton Drive",, -42.870833, 147.472275,,,0,,2
7170063,,"No.216 Roches Beach Rd",, -42.893520, 147.496791,,,0,,2
7170064,,"No.25 Lewis Ave",, -42.860145, 147.503152,,,0,,2
7170065,,"No.28 Sunways Ave",, -42.857023, 147.505497,,,0,,2
7170066,,"No.490 Acton Rd",, -42.878149, 147.481953,,,0,,2
7170067,,"No.50 Acton Drive",, -42.861228, 147.471077,,,0,,2
7170068,,"No.530 Acton Rd",, -42.875102, 147.482705,,,0,,2
7170069,,"No.6 Axiom Way",, -42.883686, 147.483645,,,0,,2
7170070,,"opp.No.870 Acton Rd",, -42.854767, 147.472388,,,0,,2
7170071,,"Roches Beach Rd cnr Nowra Rd",, -42.889640, 147.495809,,,0,,2
7170072,,"No.62 Seven Mile Beach Rd",, -42.861535, 147.496231,,,0,,2
7170073,,"No.624 Cambridge Rd",, -42.851942, 147.420932,,,0,,2
7170074,,"No.63 Acton Drive",, -42.861748, 147.470859,,,0,,2
7170075,,"No.7 Axiom Way",, -42.883592, 147.483651,,,0,,2
7170076,,"No.75 Seven Mile Beach Rd",, -42.861134, 147.495587,,,0,,2
7170077,,"No.78-84 Seven Mile Beach Rd",, -42.862506, 147.492444,,,0,,2
7170078,,"No.82 Roches Beach Rd",, -42.888993, 147.490778,,,0,,2
7170079,,"No.88 Axiom Way",, -42.881320, 147.489233,,,0,,2
7170080,,"No.904 Acton Rd",, -42.854302, 147.471833,,,0,,2
7170081,,"No.93 Roches Beach Rd",, -42.889361, 147.491683,,,0,,2
7170082,,"No.95 Axiom Way",, -42.880863, 147.488932,,,0,,2
7170083,,"Opp. No.199 Seven Mile Beach Rd",, -42.867168, 147.487831,,,0,,2
7170084,,"opp.No.159 Acton Drive",, -42.868304, 147.470292,,,0,,2
7170085,,"opp.No.19 Roches Beach Rd",, -42.888116, 147.483900,,,0,,2
7170086,,"Stop 92, Roches Beach Rd past Terrina St",, -42.893582, 147.496346,,,0,,2
7170087,,"Acton Rd (past Axiom Way)",, -42.884076, 147.483060,,,0,,2
7170088,,"Acton Rd near Kelson Pl",, -42.849142, 147.477204,,,0,,2
7170089,,"No.145 Roches Beach Rd",, -42.890054, 147.495885,,,0,,2
7170090,,"Kennedy Drive Before Bungana Way",, -42.832005, 147.485327,,,0,,2
7170091,,"Kennedy Drive After Bungana Way",, -42.831566, 147.484458,,,0,,2
7171001,,"Tasman Hwy / Penna Rd",, -42.803590, 147.533815,,,0,,2
7171002,,"Tasman Hwy, Midway Pt Roundabout",, -42.803795, 147.533973,,,0,,2
7171003,,"Opp. No.19 Bay Rd",, -42.796427, 147.530641,,,0,,2
7171004,,"Penna Rd before Higson St",, -42.802095, 147.530534,,,0,,2
7171005,,"Penna Rd after McKinly St",, -42.800338, 147.528924,,,0,,2
7171006,,"Reynolds Rd opposite Faber St",, -42.796738, 147.532936,,,0,,2
7171007,,"Lake Vue Pde past Boundary St",, -42.796298, 147.536054,,,0,,2
7171009,,"Suncrest St cnr Third Ave",, -42.798679, 147.535561,,,0,,2
7171010,,"First Ave cnr Beach Rd",, -42.800991, 147.534347,,,0,,2
7171011,,"Fenton St opposite Hoffman St",, -42.802963, 147.533916,,,0,,2
7172001,,"Sorell, Station Lane",, -42.780139, 147.562990,,,0,,2
7172002,,"Tasman Hwy Cnr Nash St",, -42.791697, 147.557524,,,0,,2
7172003,,"Main Rd opp Forcett St Out",, -42.787237, 147.561470,,,0,,2
7172004,,"Tasman Hwy Opp St Georges Square",, -42.783811, 147.562076,,,0,,2
7172005,,"Tasman Hwy Outside St Georges Square",, -42.783975, 147.562161,,,0,,2
7172006,,"23 Tasman Hwy Sorell",, -42.779260, 147.556404,,,0,,2
7172007,,"No.32 Tasman Hwy",, -42.779281, 147.556127,,,0,,2
7173001,,"Arthur Hwy Cnr Sugarloaf Rd",, -42.822808, 147.680646,,,0,,2
7173002,,"Forcett Pitstop, No.703 Arthur Hwy",, -42.806225, 147.632801,,,0,,2
7173003,,"Arthur Hwy (Forcett Hall)",, -42.806427, 147.631630,,,0,,2
7173004,,"No.67 Carlton Beach Rd",, -42.866792, 147.612559,,,0,,2
7173005,,"Carlton Beach Rd Before Rotuli St",, -42.862340, 147.611810,,,0,,2
7173006,,"No.150 Carlton River Rd",, -42.860205, 147.636723,,,0,,2
7173007,,"No.182 Carlton River Rd",, -42.862962, 147.638500,,,0,,2
7173008,,"No.129 Carlton Beach Rd",, -42.866895, 147.622161,,,0,,2
7173009,,"No.159 Carlton Beach Rd",, -42.868090, 147.623639,,,0,,2
7173010,,"No.21 Carlton Beach Rd",, -42.853235, 147.620769,,,0,,2
7173011,,"No.554 Old Forcett Rd",, -42.850969, 147.622849,,,0,,2
7173012,,"Old Forcett Rd, Cnr Rantons Rd",, -42.844073, 147.625444,,,0,,2
7173013,,"No.231 Lewisham Scenic Dr",, -42.837326, 147.617491,,,0,,2
7173014,,"No.139 Lewisham Scenic Dr",, -42.833515, 147.610151,,,0,,2
7173015,,"Lewisham Scenic Dr Opp. Quarry Rd",, -42.818580, 147.611694,,,0,,2
7173016,,"Lewisham Scenic Dr Opp. Lewisham Tavern",, -42.824176, 147.607558,,,0,,2
7173017,,"No.89 Lewisham Scenic Dr",, -42.828631, 147.607017,,,0,,2
7173018,,"No.226 Carlton River Rd",, -42.865502, 147.642143,,,0,,2
7173019,,"Opp. No.552 Old Forcett Rd",, -42.851198, 147.623002,,,0,,2
7173020,,"Old Forcett Rd Opposite Rantons Rd",, -42.844052, 147.625638,,,0,,2
7173021,,"No.242 Lewisham Scenic Dr",, -42.838022, 147.618302,,,0,,2
7173022,,"Lewisham Rd Before Quarry Rd",, -42.818941, 147.611709,,,0,,2
7173023,,"Lewisham Tavern, Lewisham Scenic Dr",, -42.824405, 147.607689,,,0,,2
7173024,,"Lewisham Scenic Dr, Cnr Mary St",, -42.828991, 147.607220,,,0,,2
7173025,,"Dodges Ferry Shops, Carlton Beach Rd",, -42.857800, 147.617222,,,0,,2
7173026,,"No.323 Carlton Beach Rd",, -42.868081, 147.644805,,,0,,2
7173027,,"No.267 Carlton Beach Rd",, -42.870941, 147.637352,,,0,,2
7173028,,"No.199 Carlton Beach Rd",, -42.869259, 147.628600,,,0,,2
7174001,,"Arthur Hwy / Boomer Rd",, -42.852334, 147.822654,,,0,,2
7174002,,"Copping Museum, No.2217 Arthur Hwy",, -42.819654, 147.799899,,,0,,2
7174003,,"Arthur Hwy / Boomer Rd",, -42.852330, 147.822512,,,0,,2
7177001,,"No.119 Arthur Hwy",, -42.887168, 147.811849,,,0,,2
7177002,,"No.75-77 Arthur Hwy",, -42.890201, 147.806279,,,0,,2
7177003,,"Arthur Hwy / High St",, -42.892914, 147.805400,,,0,,2
7177004,,"Arthur Hwy / Bay St",, -42.887292, 147.811107,,,0,,2
7177005,,"Dunalley Bakery, No.168 Arthur Hwy",, -42.890122, 147.806003,,,0,,2
7177006,,"Dunalley Hotel, No.210 Arthur Hwy",, -42.893040, 147.805128,,,0,,2
7178001,,"Opp. No.3756 Arthur Hwy",, -42.928681, 147.844102,,,0,,2
7178002,,"Arthur Hwy Opp. Murdunna Store",, -42.947480, 147.867031,,,0,,2
7178003,,"No.3752 Arthur Hwy",, -42.928985, 147.843707,,,0,,2
7178004,,"Murdunna Store, Arthur Hwy",, -42.947564, 147.866432,,,0,,2
7179001,,"5131-5161 Arthur Hwy",, -43.018489, 147.919179,,,0,,2
7179002,,"Arthur Hwy / Ferntree Rd",, -43.019061, 147.914693,,,0,,2
7179003,,"Arthur Hwy Opp. Mason Point  Rd",, -43.025135, 147.883045,,,0,,2
7179004,,"Arthur Hwy Opp. Old Jetty Rd",, -43.014314, 147.924868,,,0,,2
7179005,,"Arthur Hwy / Pirates Bay Rd",, -42.993506, 147.927170,,,0,,2
7179006,,"Arthur Hwy / Mason Point Rd",, -43.024724, 147.882789,,,0,,2
7179007,,"Arthur Hwy / Old Jetty Rd",, -43.014547, 147.924565,,,0,,2
7179008,,"Arthur Hwy Opp Ferntree Rd",, -43.018786, 147.914464,,,0,,2
7179009,,"Arthur Hwy Opp Pirates Bay Rd",, -42.993787, 147.926803,,,0,,2
7179010,,"Arthur Hwy (Opposite Blue Seal Cafe)",, -43.018400, 147.921491,,,0,,2
7180002,,"Arthur Hwy / George St",, -43.051927, 147.865272,,,0,,2
7180003,,"Arthur Hwy / Gourlay St",, -43.037509, 147.865120,,,0,,2
7180004,,"No.5930 Arthur Hwy",, -43.055865, 147.865087,,,0,,2
7180005,,"Arthur Hwy Opposite George St",, -43.052156, 147.864841,,,0,,2
7180006,,"Arthur Hwy Opp Gourlay St",, -43.037731, 147.864787,,,0,,2
7182001,,"Nubeena Rd / Radnor Rd",, -43.135033, 147.808359,,,0,,2
7182002,,"Nubeena Rd / Safety Cove Rd",, -43.142937, 147.844795,,,0,,2
7182003,,"Port Arthur General Store, Arthur Hwy",, -43.139980, 147.850726,,,0,,2
7182004,,"Nubeena Rd, Opp Safety Cove Rd",, -43.142750, 147.844452,,,0,,2
7182005,,"Arthur Hwy, Opp. Port Arthur Store",, -43.139873, 147.850465,,,0,,2
7184002,,"opp. 1657 Main Rd",, -43.101507, 147.742064,,,0,,2
7184003,,"Nubeena Rd (Opposite Church)",, -43.097385, 147.743592,,,0,,2
7184004,,"Nubeena Rd / Stormlea Rd",, -43.118819, 147.758485,,,0,,2
7184005,,"Nubeena Rd / White Beach Rd",, -43.113436, 147.750128,,,0,,2
7184006,,"Nubeena Rd Opposite RSL",, -43.108039, 147.745798,,,0,,2
7184007,,"Nubeena Rd cnr Roaring Beach Rd",, -43.093546, 147.739486,,,0,,2
7184008,,"No.1635 Main Rd",, -43.098796, 147.742630,,,0,,2
7184009,,"No.1657 Main Rd",, -43.101242, 147.742210,,,0,,2
7184010,,"Main Rd Outside Nubeena RSL",, -43.104275, 147.742916,,,0,,2
7184011,,"Nubeena Rd (Outside Church)",, -43.097495, 147.743923,,,0,,2
7190001,,"No.1 Victoria St",, -42.125435, 148.076952,,,0,,2
7190002,,"23 Kent St, Buckland",, -42.606540, 147.718481,,,0,,2
7190003,,"No.4 Vicary St (Caravan Park)",, -42.508205, 147.911136,,,0,,2
7190004,,"Hardware Store, Vicary St",, -42.507804, 147.914269,,,0,,2
7190005,,"Mayfield Camping Grounds",, -42.240346, 148.012372,,,0,,2
7190006,,"Orford Roadhouse, Tasman Hwy",, -42.552494, 147.876291,,,0,,2
7190007,,"Piermont Resort, Opp. No.12990 Tasman Hwy",, -42.159962, 148.070623,,,0,,2
7190008,,"Tasman Hwy, South Of Bridge",, -42.559000, 147.870856,,,0,,2
7190009,,"Tasman Hwy / Barton Ave",, -42.525396, 147.898022,,,0,,2
7190010,,"Tasman Hwy / Hermitage",, -42.417430, 147.934971,,,0,,2
7190012,,"Tasman Hwy / Woodside Rd",, -42.646450, 147.561635,,,0,,2
7190013,,"Triabunna Information Centre",, -42.509398, 147.915143,,,0,,2
7190014,,"Caravan Park 4 Vicary St",, -42.508322, 147.911184,,,0,,2
7190015,,"Hardware Store, Vicary St",, -42.507930, 147.914155,,,0,,2
7190016,,"Opposite Swansea Corner Store",, -42.125260, 148.077328,,,0,,2
7190017,,"Orford Roadhouse, Tasman Hwy",, -42.552680, 147.876151,,,0,,2
7190018,,"Piermont Resort, 12990 Tasman Hwy",, -42.159050, 148.070774,,,0,,2
7190019,,"South of bridge Tasman Hwy",, -42.559118, 147.870887,,,0,,2
7190020,,"Tasman Hwy / Barton Ave",, -42.525385, 147.898161,,,0,,2
7190021,,"Tasman Hwy / Hermitage",, -42.417277, 147.935176,,,0,,2
7190022,,"Tasman Hwy / Pontypool Rd",, -42.322166, 147.953385,,,0,,2
7190023,,"Tasman Hwy Cnr Woodsdale Rd",, -42.646793, 147.561614,,,0,,2
7190025,,"Swansea Backpackers, No.98 Tasman Hwy",, -42.120426, 148.068358,,,0,,2
7190026,,"Swansea Backpackers 98 Tasman Hwy",, -42.120321, 148.068634,,,0,,2
7190085,,"22 Kent St, Buckland",, -42.606888, 147.718367,,,0,,2
7190087,,"Mayfield Camping Grounds",, -42.247457, 148.009467,,,0,,2
7209001,,"Ross (Church St) northbound",, -42.030657, 147.492160,,,0,,2
7209002,,"Ross (Church St) southbound",, -42.030393, 147.492380,,,0,,2
7210001,,"Campbell Town northbound (opp Town Hall)",, -41.927201, 147.493886,,,0,,2
7210002,,"No.81-83 High St/Midland Hwy (A Little Slice Of Heaven)",, -41.927113, 147.494094,,,0,,2
7211001,,"Midland Hwy, Epping Forest Roadhouse",, -41.759451, 147.351061,,,0,,2
7211003,,"Panec St Cnr Conara Rd",, -41.830413, 147.437459,,,0,,2
7211004,,"Cleveland",, -41.804773, 147.404042,,,0,,2
7211005,,"Cleveland",, -41.804676, 147.404181,,,0,,2
7212001,,"Scone St Cnr Murray St",, -41.570344, 147.249406,,,0,,2
7213001,,"Cnr Falmouth St and Arthur St",, -41.781373, 147.721776,,,0,,2
7213002,,"No.22 Falmouth St",, -41.781566, 147.721895,,,0,,2
7214001,,"No.29 Talbot St (Cnr Brown St)",, -41.637931, 147.971083,,,0,,2
7214002,,"No.18 Talbot St",, -41.638201, 147.970551,,,0,,2
7215001,,"Tasman Hwy Cnr Skyline Dr",, -41.415189, 148.277812,,,0,,2
7215002,,"No.172 Scamander Ave",, -41.463523, 148.263152,,,0,,2
7215003,,"Opp. No.5 Story St (Opposite Newsagent)",, -41.580055, 148.185784,,,0,,2
7215004,,"No.92 Scamander Ave",, -41.451524, 148.264821,,,0,,2
7215005,,"Opp. No.277 Tasman Hwy",, -41.415349, 148.277939,,,0,,2
7215006,,"No.177 Scamander Ave",, -41.463962, 148.263166,,,0,,2
7215007,,"No.5 Story St (Newsagent)",, -41.580226, 148.185959,,,0,,2
7215008,,"No.86 Scamander Ave",, -41.451625, 148.264957,,,0,,2
7215009,,"Bicheno Information Centre",, -41.874519, 148.303430,,,0,,1
7215010,,"Coles Bay, Esplanade",, -42.122558, 148.284343,,,0,,1
7215011,,"Coles Bay Rd Cnr Swanwick Rd",, -42.095396, 148.245424,,,0,,2
7215012,,"Coles Bay Rd Cnr Tasman Hwy",, -41.940440, 148.220492,,,0,,2
7215013,,"Freycinet Visitor Centre, Freycinet Dr",, -42.124588, 148.297801,,,0,,2
7215014,,"Coles Bay Rd Cnr Swanwick Rd",, -42.095453, 148.245330,,,0,,2
7216001,,"No.6 Circassian St (Service Station)",, -41.323727, 148.249815,,,0,,2
7216002,,"No.1 Circassian St (Opp. Service Station)",, -41.323839, 148.249824,,,0,,2
7248001,,"Stop 7, Outside St Finn Barrs School, Invermay Rd",, -41.414862, 147.133435,,,0,,2
7248002,,"Stop 16, No.147 George Town Rd",, -41.382621, 147.128316,,,0,,2
7248003,,"Stop 10, No.429 Invermay Rd",, -41.402282, 147.130709,,,0,,2
7248004,,"Stop 6, No.195 Invermay Rd",, -41.419832, 147.134944,,,0,,2
7248005,,"Stop 13, Opp. No.72 George Town Rd",, -41.392373, 147.125539,,,0,,2
7248006,,"Stop 11, No.5 George Town Rd",, -41.398257, 147.128386,,,0,,2
